No,DateTime,Device Name,Location,Energy Consumption (kWh)
1731,"18, 04/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
1733,"18, 04/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
1730,"18, 04/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
1729,"18, 04/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
1740,"18, 04/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52528.54
1745,"18, 04/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
2414,"18, 05/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
2413,"18, 05/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
2425,"18, 05/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,187573.27
2436,"18, 05/10/25",GG_L2_R Panel-SDP PP,R Panel,109930.26
2419,"18, 05/10/25",GG_L3_WB_AHU,WB-AHU,18579.96
2418,"18, 05/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
2420,"18, 05/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
2417,"18, 05/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
2416,"18, 05/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
2427,"18, 05/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52609.57
2432,"18, 05/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
3112,"18, 06/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16516.14
3128,"18, 06/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,138208.64
3124,"18, 06/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,187961.77
3135,"18, 06/10/25",GG_L2_R Panel-SDP PP,R Panel,110257.11
3118,"18, 06/10/25",GG_L3_WB_AHU,WB-AHU,18664.2
3117,"18, 06/10/25",GG_L3_WT_AHU,WT-AHU,19356.76
3119,"18, 06/10/25",GG_L4_WB_AHU,WB-AHU,27584.68
3116,"18, 06/10/25",GG_L4_WT_AHU,WT-AHU,21133.06
3115,"18, 06/10/25",GG_L5_WB_AHU,WB-AHU,17317.08
3126,"18, 06/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52754.7
3131,"18, 06/10/25",GG_L6_WB_AHU,WB-AHU,18380.7
3813,"18, 07/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32713.1
3812,"18, 07/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16572.4
3836,"18, 07/10/25",GG_L2_R Panel-SDP PP,R Panel,110589.08
3818,"18, 07/10/25",GG_L3_WB_AHU,WB-AHU,18746.56
3817,"18, 07/10/25",GG_L3_WT_AHU,WT-AHU,19427.68
3819,"18, 07/10/25",GG_L4_WB_AHU,WB-AHU,27659.82
3816,"18, 07/10/25",GG_L4_WT_AHU,WT-AHU,21211.72
3815,"18, 07/10/25",GG_L5_WB_AHU,WB-AHU,17380.22
3826,"18, 07/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52913.34
3832,"18, 07/10/25",GG_L6_WB_AHU,WB-AHU,18456.68
4516,"18, 08/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32822.36
4515,"18, 08/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16627.32
4531,"18, 08/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,139091.98
4539,"18, 08/10/25",GG_L2_R Panel-SDP PP,R Panel,110924.54
4521,"18, 08/10/25",GG_L3_WB_AHU,WB-AHU,18822.78
4520,"18, 08/10/25",GG_L3_WT_AHU,WT-AHU,19498.78
4522,"18, 08/10/25",GG_L4_WB_AHU,WB-AHU,27743.68
4519,"18, 08/10/25",GG_L4_WT_AHU,WT-AHU,21383.28
4518,"18, 08/10/25",GG_L5_WB_AHU,WB-AHU,17440.68
4529,"18, 08/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53083.5
4535,"18, 08/10/25",GG_L6_WB_AHU,WB-AHU,18593.28
5218,"18, 09/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32927
5217,"18, 09/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16680.34
5233,"18, 09/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,139623.77
5229,"18, 09/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,189153.7
5241,"18, 09/10/25",GG_L2_R Panel-SDP PP,R Panel,111256.52
5223,"18, 09/10/25",GG_L3_WB_AHU,WB-AHU,18897.52
5222,"18, 09/10/25",GG_L3_WT_AHU,WT-AHU,19567.1
5224,"18, 09/10/25",GG_L4_WB_AHU,WB-AHU,27828.86
5220,"18, 09/10/25",GG_L5_WB_AHU,WB-AHU,17499.04
5231,"18, 09/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53243.41
5237,"18, 09/10/25",GG_L6_WB_AHU,WB-AHU,18660.58
5919,"18, 10/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
5918,"18, 10/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
5930,"18, 10/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,189510.58
5942,"18, 10/10/25",GG_L2_R Panel-SDP PP,R Panel,111593.73
5924,"18, 10/10/25",GG_L3_WB_AHU,WB-AHU,18975.63
5923,"18, 10/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
5925,"18, 10/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
5922,"18, 10/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
5921,"18, 10/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
5938,"18, 10/10/25",GG_L6_WB_AHU,WB-AHU,18728.74
6603,"18, 11/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
6602,"18, 11/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
6626,"18, 11/10/25",GG_L2_R Panel-SDP PP,R Panel,111929.92
6608,"18, 11/10/25",GG_L3_WB_AHU,WB-AHU,18976.82
6607,"18, 11/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
6609,"18, 11/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
6606,"18, 11/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
6605,"18, 11/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
6616,"18, 11/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53506.02
6622,"18, 11/10/25",GG_L6_WB_AHU,WB-AHU,18732.3
7280,"18, 12/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
7279,"18, 12/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
7295,"18, 12/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,140793.77
7291,"18, 12/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,191654.55
7303,"18, 12/10/25",GG_L2_R Panel-SDP PP,R Panel,112259.38
7285,"18, 12/10/25",GG_L3_WB_AHU,WB-AHU,18978
7284,"18, 12/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
7286,"18, 12/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
7283,"18, 12/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
7282,"18, 12/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
7299,"18, 12/10/25",GG_L6_WB_AHU,WB-AHU,18732.3
7975,"18, 13/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33151.34
7974,"18, 13/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16794
7990,"18, 13/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,141275.98
7997,"18, 13/10/25",GG_L2_R Panel-SDP PP,R Panel,112592.57
7980,"18, 13/10/25",GG_L3_WB_AHU,WB-AHU,19068.57
7979,"18, 13/10/25",GG_L3_WT_AHU,WT-AHU,19713.14
7981,"18, 13/10/25",GG_L4_WB_AHU,WB-AHU,28002.24
7978,"18, 13/10/25",GG_L4_WT_AHU,WT-AHU,21616.5
7977,"18, 13/10/25",GG_L5_WB_AHU,WB-AHU,17626.38
7988,"18, 13/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53754.04
7993,"18, 13/10/25",GG_L6_WB_AHU,WB-AHU,18799.24
8456,"18, 19/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33586.56
8455,"18, 19/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17011.02
8477,"18, 19/10/25",GG_L2_R Panel-SDP PP,R Panel,114606.3
8461,"18, 19/10/25",GG_L3_WB_AHU,WB-AHU,19380.65
8460,"18, 19/10/25",GG_L3_WT_AHU,WT-AHU,19994.08
8459,"18, 19/10/25",GG_L4_WT_AHU,WT-AHU,21921.62
8458,"18, 19/10/25",GG_L5_WB_AHU,WB-AHU,17875.16
8468,"18, 19/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54619.9
9738,"18, 20/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17520.24
9733,"18, 20/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25279.4
9749,"18, 20/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54759.86
9743,"18, 20/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34396.87
9706,"18, 20/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33698.32
9705,"18, 20/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17067.06
9735,"18, 20/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,315443.98
9721,"18, 20/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,144872.66
9748,"18, 20/10/25",GG_L2_R Panel-SDP DB LED,R Panel,120904.46
9747,"18, 20/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,269506.33
9745,"18, 20/10/25",GG_L2_R Panel-SDP PP,R Panel,114938.14
9742,"18, 20/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39598.94
9752,"18, 20/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,74808.9
9711,"18, 20/10/25",GG_L3_WB_AHU,WB-AHU,19460.79
9710,"18, 20/10/25",GG_L3_WT_AHU,WT-AHU,20067.06
9712,"18, 20/10/25",GG_L4_WB_AHU,WB-AHU,28431.74
9709,"18, 20/10/25",GG_L4_WT_AHU,WT-AHU,21998.82
9708,"18, 20/10/25",GG_L5_WB_AHU,WB-AHU,17936.46
9719,"18, 20/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54754.69
9725,"18, 20/10/25",GG_L6_WB_AHU,WB-AHU,19128.26
11156,"18, 21/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17574.18
11151,"18, 21/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25380.02
11167,"18, 21/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54937.69
11161,"18, 21/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34513.92
11124,"18, 21/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33804.4
11141,"18, 21/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17261.08
11153,"18, 21/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,316505.17
11139,"18, 21/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,145447.19
11166,"18, 21/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121246.59
11165,"18, 21/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,270289.98
11163,"18, 21/10/25",GG_L2_R Panel-SDP PP,R Panel,115287.26
11160,"18, 21/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39683.37
11129,"18, 21/10/25",GG_L3_WB_AHU,WB-AHU,19532.88
11128,"18, 21/10/25",GG_L3_WT_AHU,WT-AHU,20138.94
11130,"18, 21/10/25",GG_L4_WB_AHU,WB-AHU,28517.16
11127,"18, 21/10/25",GG_L4_WT_AHU,WT-AHU,22074.76
11126,"18, 21/10/25",GG_L5_WB_AHU,WB-AHU,17995.18
11137,"18, 21/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54921.92
11143,"18, 21/10/25",GG_L6_WB_AHU,WB-AHU,19199.28
12564,"18, 22/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17636.9
12559,"18, 22/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25461.93
12575,"18, 22/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55157.33
12569,"18, 22/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34629.18
12532,"18, 22/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33916.32
12549,"18, 22/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17317.82
12531,"18, 22/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17174.36
12561,"18, 22/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,317227.38
12547,"18, 22/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,146035.42
12543,"18, 22/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,197610.42
12574,"18, 22/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121581.42
12573,"18, 22/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,271067.5
12571,"18, 22/10/25",GG_L2_R Panel-SDP PP,R Panel,115628.29
12568,"18, 22/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39767.96
12578,"18, 22/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75344.39
12537,"18, 22/10/25",GG_L3_WB_AHU,WB-AHU,19606.66
12536,"18, 22/10/25",GG_L3_WT_AHU,WT-AHU,20211.6
12538,"18, 22/10/25",GG_L4_WB_AHU,WB-AHU,28603.84
12535,"18, 22/10/25",GG_L4_WT_AHU,WT-AHU,22151.54
12534,"18, 22/10/25",GG_L5_WB_AHU,WB-AHU,18057.48
12545,"18, 22/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55092.86
12551,"18, 22/10/25",GG_L6_WB_AHU,WB-AHU,19253.42
13998,"18, 23/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17702.66
13993,"18, 23/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25550.71
14009,"18, 23/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55384.02
14003,"18, 23/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34770.32
13966,"18, 23/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34026.26
13965,"18, 23/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17228.72
13995,"18, 23/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,317989.33
13981,"18, 23/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,146462.66
13977,"18, 23/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,197937.23
14008,"18, 23/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121931.99
14007,"18, 23/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,271850.91
14005,"18, 23/10/25",GG_L2_R Panel-SDP PP,R Panel,115970.67
14002,"18, 23/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39852.32
14012,"18, 23/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75620.26
13971,"18, 23/10/25",GG_L3_WB_AHU,WB-AHU,19682.16
13970,"18, 23/10/25",GG_L3_WT_AHU,WT-AHU,20270.58
13972,"18, 23/10/25",GG_L4_WB_AHU,WB-AHU,28683.98
13969,"18, 23/10/25",GG_L4_WT_AHU,WT-AHU,22227.36
13968,"18, 23/10/25",GG_L5_WB_AHU,WB-AHU,18121.04
13979,"18, 23/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55256.4
13985,"18, 23/10/25",GG_L6_WB_AHU,WB-AHU,19320.54
15323,"18, 24/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17766.15
15318,"18, 24/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25638.73
15334,"18, 24/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55539.25
15328,"18, 24/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34871.58
15292,"18, 24/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
15291,"18, 24/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
15320,"18, 24/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,318655.77
15302,"18, 24/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,198256.58
15333,"18, 24/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122283.3
15332,"18, 24/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,272601.94
15330,"18, 24/10/25",GG_L2_R Panel-SDP PP,R Panel,116299.04
15327,"18, 24/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39936.39
15337,"18, 24/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75883.76
15297,"18, 24/10/25",GG_L3_WB_AHU,WB-AHU,19758.82
15296,"18, 24/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
15298,"18, 24/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
15295,"18, 24/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
15294,"18, 24/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
15304,"18, 24/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55415.28
15310,"18, 24/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
16734,"18, 25/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17800.8
16729,"18, 25/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25671.78
16745,"18, 25/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55574.65
16739,"18, 25/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34923.08
16703,"18, 25/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
16702,"18, 25/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
16731,"18, 25/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,319598.52
16717,"18, 25/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,147269.34
16713,"18, 25/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,198847.12
16744,"18, 25/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122596.52
16743,"18, 25/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,273385.19
16741,"18, 25/10/25",GG_L2_R Panel-SDP PP,R Panel,116637.77
16738,"18, 25/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40020.94
16748,"18, 25/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76087.81
16708,"18, 25/10/25",GG_L3_WB_AHU,WB-AHU,19760
16707,"18, 25/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
16709,"18, 25/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
16706,"18, 25/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
16705,"18, 25/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
16715,"18, 25/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55512.69
16721,"18, 25/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
18126,"18, 26/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17822.15
18121,"18, 26/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25696.6
18137,"18, 26/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55598.28
18131,"18, 26/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34971.95
18095,"18, 26/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
18094,"18, 26/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
18123,"18, 26/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,320500.92
18109,"18, 26/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,147612.2
18105,"18, 26/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,199886.02
18136,"18, 26/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122907.92
18135,"18, 26/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,274118.97
18133,"18, 26/10/25",GG_L2_R Panel-SDP PP,R Panel,116977.69
18130,"18, 26/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40104.91
18140,"18, 26/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76231.69
18100,"18, 26/10/25",GG_L3_WB_AHU,WB-AHU,19761.18
18099,"18, 26/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
18101,"18, 26/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
18098,"18, 26/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
18097,"18, 26/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
18107,"18, 26/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55596.22
18113,"18, 26/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
19528,"18, 27/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17865.6
19523,"18, 27/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25783.71
19539,"18, 27/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55737.76
19533,"18, 27/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35072.5
19496,"18, 27/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34251.28
19495,"18, 27/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17339.6
19525,"18, 27/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,321046.97
19511,"18, 27/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,148016.69
19507,"18, 27/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,200461.66
19538,"18, 27/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123249.2
19537,"18, 27/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,274909.16
19535,"18, 27/10/25",GG_L2_R Panel-SDP PP,R Panel,117315.63
19532,"18, 27/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40189.4
19542,"18, 27/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76497.22
19501,"18, 27/10/25",GG_L3_WB_AHU,WB-AHU,19838.37
19500,"18, 27/10/25",GG_L3_WT_AHU,WT-AHU,20416.94
19502,"18, 27/10/25",GG_L4_WB_AHU,WB-AHU,28858.08
19499,"18, 27/10/25",GG_L4_WT_AHU,WT-AHU,22380.84
19498,"18, 27/10/25",GG_L5_WB_AHU,WB-AHU,18248.48
19509,"18, 27/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55737.91
19515,"18, 27/10/25",GG_L6_WB_AHU,WB-AHU,19457.7
20935,"18, 28/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17916.77
20930,"18, 28/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25875.23
20946,"18, 28/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55903.3
20940,"18, 28/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35178.05
20903,"18, 28/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34360.08
20902,"18, 28/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17393.04
20932,"18, 28/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,321534.28
20945,"18, 28/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123596.9
20944,"18, 28/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,275560.81
20942,"18, 28/10/25",GG_L2_R Panel-SDP PP,R Panel,117649.88
20939,"18, 28/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40273.48
20949,"18, 28/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76780.97
20908,"18, 28/10/25",GG_L3_WB_AHU,WB-AHU,19915.3
20907,"18, 28/10/25",GG_L3_WT_AHU,WT-AHU,20487.56
20909,"18, 28/10/25",GG_L4_WB_AHU,WB-AHU,28940.04
20906,"18, 28/10/25",GG_L4_WT_AHU,WT-AHU,22452.78
20905,"18, 28/10/25",GG_L5_WB_AHU,WB-AHU,18309.82
20916,"18, 28/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55895.39
20922,"18, 28/10/25",GG_L6_WB_AHU,WB-AHU,19514.2
22350,"18, 29/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17981.38
22345,"18, 29/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25971.85
22361,"18, 29/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56102.35
22355,"18, 29/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35280.61
22318,"18, 29/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34474.66
22317,"18, 29/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17449
22347,"18, 29/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,321970.59
22329,"18, 29/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,201283.3
22360,"18, 29/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123942.66
22357,"18, 29/10/25",GG_L2_R Panel-SDP PP,R Panel,117978.73
22354,"18, 29/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40357.59
22364,"18, 29/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77056.38
22323,"18, 29/10/25",GG_L3_WB_AHU,WB-AHU,19993.26
22322,"18, 29/10/25",GG_L3_WT_AHU,WT-AHU,20533.08
22324,"18, 29/10/25",GG_L4_WB_AHU,WB-AHU,29018.96
22321,"18, 29/10/25",GG_L4_WT_AHU,WT-AHU,22529.62
22320,"18, 29/10/25",GG_L5_WB_AHU,WB-AHU,18375.42
22331,"18, 29/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56066.94
22337,"18, 29/10/25",GG_L6_WB_AHU,WB-AHU,19583.9
23747,"18, 30/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,18053.5
23742,"18, 30/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,26066.36
23758,"18, 30/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56353.9
23752,"18, 30/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35406.56
23715,"18, 30/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34586.42
23732,"18, 30/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17690.8
23714,"18, 30/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17503.08
23744,"18, 30/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,322403.06
23730,"18, 30/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,149058.22
23726,"18, 30/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,201851.92
23757,"18, 30/10/25",GG_L2_R Panel-SDP DB LED,R Panel,124288.56
23756,"18, 30/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,276398.22
23754,"18, 30/10/25",GG_L2_R Panel-SDP PP,R Panel,118323.71
