No,DateTime,Device Name,Location,Energy Consumption (kWh)
21460,"11, 30/12/25",GG_L5_WB_AHU,WB-AHU,20989.44
21461,"11, 30/12/25",GG_L4_WT_AHU,WT-AHU,25568.72
21462,"11, 30/12/25",GG_L3_WT_AHU,WT-AHU,23451.8
21463,"11, 30/12/25",GG_L3_WB_AHU,WB-AHU,23136.08
21464,"11, 30/12/25",GG_L4_WB_AHU,WB-AHU,32911.16
21469,"11, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,234110.95
21471,"11, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
21473,"11, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,174784.95
21476,"11, 30/12/25",GG_L6_WB_AHU,WB-AHU,22371.74
21483,"11, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37129.86
21484,"11, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29844.62
21486,"11, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377515.64
21489,"11, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20697.79
21493,"11, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
21494,"11, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
21496,"11, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138503.48
21498,"11, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21499,"11, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143013.59
21500,"11, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
21503,"11, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91632.34
21514,"12, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19739.75
21515,"12, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39485.39
21517,"12, 30/12/25",GG_L5_WB_AHU,WB-AHU,
21518,"12, 30/12/25",GG_L4_WT_AHU,WT-AHU,25575.62
21519,"12, 30/12/25",GG_L3_WT_AHU,WT-AHU,23457.36
21520,"12, 30/12/25",GG_L3_WB_AHU,WB-AHU,23138.73
21521,"12, 30/12/25",GG_L4_WB_AHU,WB-AHU,32915.7
21526,"12, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21528,"12, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63778.98
21530,"12, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21533,"12, 30/12/25",GG_L6_WB_AHU,WB-AHU,22377.79
21540,"12, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37133.25
21541,"12, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29850.33
21543,"12, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377579.38
21547,"12, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20701.97
21552,"12, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45744.27
21553,"12, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40917.95
21555,"12, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138513.12
21557,"12, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21558,"12, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143033.73
21559,"12, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63811.04
21562,"12, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
21573,"13, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19744.96
21574,"13, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39499.05
21576,"13, 30/12/25",GG_L5_WB_AHU,WB-AHU,20999.44
21577,"13, 30/12/25",GG_L4_WT_AHU,WT-AHU,
21578,"13, 30/12/25",GG_L3_WT_AHU,WT-AHU,23466.12
21579,"13, 30/12/25",GG_L3_WB_AHU,WB-AHU,23146.66
21580,"13, 30/12/25",GG_L4_WB_AHU,WB-AHU,32929.34
21585,"13, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21587,"13, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63787.7
21589,"13, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,174843.34
21592,"13, 30/12/25",GG_L6_WB_AHU,WB-AHU,
21599,"13, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37137.98
21600,"13, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29856.46
21602,"13, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377635.42
21605,"13, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20706.12
21609,"13, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45749.66
21610,"13, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40924.52
21612,"13, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138545.08
21614,"13, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21615,"13, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143047.21
21616,"13, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63822.53
21619,"13, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91666.66
21630,"14, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19747.94
21631,"14, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39503.46
21633,"14, 30/12/25",GG_L5_WB_AHU,WB-AHU,21003.57
21634,"14, 30/12/25",GG_L4_WT_AHU,WT-AHU,25588.6
21635,"14, 30/12/25",GG_L3_WT_AHU,WT-AHU,23468.77
21636,"14, 30/12/25",GG_L3_WB_AHU,WB-AHU,23152.96
21637,"14, 30/12/25",GG_L4_WB_AHU,WB-AHU,32932.26
21642,"14, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21644,"14, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63793.3
21646,"14, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21649,"14, 30/12/25",GG_L6_WB_AHU,WB-AHU,22389.13
21656,"14, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37140.14
21657,"14, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29862.59
21659,"14, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377720.25
21662,"14, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20710.41
21666,"14, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
21667,"14, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40930.16
21669,"14, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138551.91
21671,"14, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21672,"14, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143056.86
21673,"14, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63837.28
21676,"14, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91680.34
21688,"15, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19751.95
21689,"15, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39516.66
21691,"15, 30/12/25",GG_L5_WB_AHU,WB-AHU,21008.58
21692,"15, 30/12/25",GG_L4_WT_AHU,WT-AHU,25596.9
21693,"15, 30/12/25",GG_L3_WT_AHU,WT-AHU,23477.26
21694,"15, 30/12/25",GG_L3_WB_AHU,WB-AHU,23159.24
21695,"15, 30/12/25",GG_L4_WB_AHU,WB-AHU,32942.27
21701,"15, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
21705,"15, 30/12/25",GG_L6_WB_AHU,WB-AHU,22396.19
21712,"15, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37143.94
21713,"15, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29869.13
21715,"15, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,
21718,"15, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20714.4
21722,"15, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
21723,"15, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40934.79
21725,"15, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138570.06
21727,"15, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325919.09
21728,"15, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143073.9
21729,"15, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63862.12
21732,"15, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91690.08
21743,"16, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19756.94
21744,"16, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39525.92
21746,"16, 30/12/25",GG_L5_WB_AHU,WB-AHU,21013.36
21747,"16, 30/12/25",GG_L4_WT_AHU,WT-AHU,25602.15
21748,"16, 30/12/25",GG_L3_WT_AHU,WT-AHU,23483.91
21749,"16, 30/12/25",GG_L3_WB_AHU,WB-AHU,23165.59
21750,"16, 30/12/25",GG_L4_WB_AHU,WB-AHU,32947.42
21756,"16, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63808.53
21760,"16, 30/12/25",GG_L6_WB_AHU,WB-AHU,22401.96
21767,"16, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37148
21768,"16, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29874.95
21770,"16, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377803.5
21773,"16, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20718.81
21777,"16, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45758.9
21778,"16, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40938.84
21780,"16, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138589.82
21781,"16, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325955.47
21782,"16, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143090.32
21783,"16, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
21786,"16, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91709.15
21798,"17, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
21799,"17, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
21801,"17, 30/12/25",GG_L5_WB_AHU,WB-AHU,21017.69
21802,"17, 30/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
21803,"17, 30/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
21804,"17, 30/12/25",GG_L3_WB_AHU,WB-AHU,23169.95
21805,"17, 30/12/25",GG_L4_WB_AHU,WB-AHU,32954.88
21810,"17, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,234138.81
21812,"17, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63813.82
21814,"17, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21817,"17, 30/12/25",GG_L6_WB_AHU,WB-AHU,22406.1
21824,"17, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37151.83
21825,"17, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29880.54
21827,"17, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377853.05
21830,"17, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20722.95
21834,"17, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45764.42
21835,"17, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40942.97
21837,"17, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138607.61
21839,"17, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,326032.75
21840,"17, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143101.32
21841,"17, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63888.58
21844,"17, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91718.26
21856,"18, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19761.06
21857,"18, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
21859,"18, 30/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
21860,"18, 30/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
21861,"18, 30/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
21862,"18, 30/12/25",GG_L3_WB_AHU,WB-AHU,23170.62
21863,"18, 30/12/25",GG_L4_WB_AHU,WB-AHU,32954.88
21868,"18, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21870,"18, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
21872,"18, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21875,"18, 30/12/25",GG_L6_WB_AHU,WB-AHU,22406.72
21882,"18, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37155.51
21883,"18, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29884.73
21885,"18, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377937.84
21889,"18, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20727.19
21893,"18, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
21894,"18, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40946.94
21896,"18, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138622.53
21898,"18, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21899,"18, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143119.92
21900,"18, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63899.67
21903,"18, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91735.45
21915,"19, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19761.06
21916,"19, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
21918,"19, 30/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
21919,"19, 30/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
21920,"19, 30/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
21921,"19, 30/12/25",GG_L3_WB_AHU,WB-AHU,
21922,"19, 30/12/25",GG_L4_WB_AHU,WB-AHU,
21927,"19, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,234166.69
21929,"19, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63830.83
21931,"19, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21934,"19, 30/12/25",GG_L6_WB_AHU,WB-AHU,22406.72
21941,"19, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37157.87
21942,"19, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29886.86
21944,"19, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,
21947,"19, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20730.48
21951,"19, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45772.08
21952,"19, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
21954,"19, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138634.6
21956,"19, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21957,"19, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143124.93
21958,"19, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63904.24
21961,"19, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91741.1
21972,"20, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19761.06
21973,"20, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
21975,"20, 30/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
21976,"20, 30/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
21977,"20, 30/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
21978,"20, 30/12/25",GG_L3_WB_AHU,WB-AHU,23170.73
21979,"20, 30/12/25",GG_L4_WB_AHU,WB-AHU,32954.88
21984,"20, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21986,"20, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63838.08
21988,"20, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21991,"20, 30/12/25",GG_L6_WB_AHU,WB-AHU,22406.72
21998,"20, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37162.08
21999,"20, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29888.47
22001,"20, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,378075.69
22004,"20, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20733.06
22008,"20, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45775.44
22009,"20, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40955.29
22011,"20, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138655.2
22013,"20, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
22014,"20, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143138.04
22015,"20, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63909.97
22018,"20, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91756.32
22030,"21, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19761.06
22031,"21, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
22033,"21, 30/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
22034,"21, 30/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
22035,"21, 30/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
22036,"21, 30/12/25",GG_L3_WB_AHU,WB-AHU,23170.76
22037,"21, 30/12/25",GG_L4_WB_AHU,WB-AHU,32954.88
22042,"21, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
22044,"21, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63839.26
22046,"21, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,174965.81
22049,"21, 30/12/25",GG_L6_WB_AHU,WB-AHU,22406.72
22056,"21, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37163.46
22057,"21, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29889.71
22059,"21, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,378120.38
22062,"21, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20735.68
22066,"21, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
22067,"21, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40957.2
22069,"21, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138669.2
22071,"21, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,326268.09
22072,"21, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143147.57
22073,"21, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63910.75
22076,"21, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91764.84
22088,"22, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19761.06
22089,"22, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
22091,"22, 30/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
22092,"22, 30/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
22093,"22, 30/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
22094,"22, 30/12/25",GG_L3_WB_AHU,WB-AHU,23170.81
22095,"22, 30/12/25",GG_L4_WB_AHU,WB-AHU,32954.88
22101,"22, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
22105,"22, 30/12/25",GG_L6_WB_AHU,WB-AHU,22406.72
22112,"22, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37164.45
22113,"22, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29890.7
22115,"22, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,378209.95
22118,"22, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20737.92
22122,"22, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
22123,"22, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
22125,"22, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138683.6
22126,"22, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
22127,"22, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143164.87
22128,"22, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63911.3
22131,"22, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91772.96
22142,"23, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
22143,"23, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
22145,"23, 30/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
22146,"23, 30/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
22147,"23, 30/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
22148,"23, 30/12/25",GG_L3_WB_AHU,WB-AHU,23170.86
22149,"23, 30/12/25",GG_L4_WB_AHU,WB-AHU,32954.88
22154,"23, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
22156,"23, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
22158,"23, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
22161,"23, 30/12/25",GG_L6_WB_AHU,WB-AHU,22406.72
22168,"23, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,
22169,"23, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29891.76
22171,"23, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,378303.62
22174,"23, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20739.31
22178,"23, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45787.03
22179,"23, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40961.96
22181,"23, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138699.94
22182,"23, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
22183,"23, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
22184,"23, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
22187,"23, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91786.18
22199,"00, 31/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19761.06
22200,"00, 31/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
22202,"00, 31/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
22203,"00, 31/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
22204,"00, 31/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
22205,"00, 31/12/25",GG_L3_WB_AHU,WB-AHU,
22206,"00, 31/12/25",GG_L4_WB_AHU,WB-AHU,
22211,"00, 31/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
22213,"00, 31/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63848.64
22217,"00, 31/12/25",GG_L6_WB_AHU,WB-AHU,22406.72
22224,"00, 31/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37168.18
22225,"00, 31/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29892.87
22227,"00, 31/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,378335.89
22231,"00, 31/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20740.27
22236,"00, 31/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45789.33
22237,"00, 31/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40962.91
22239,"00, 31/12/25",GG_L2_R Panel-SDP PP,R Panel,138703.66
22241,"00, 31/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,326388.53
22242,"00, 31/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143182.62
22243,"00, 31/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63913.08
22246,"00, 31/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91788.18
22258,"01, 31/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19761.06
22259,"01, 31/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
22261,"01, 31/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
22262,"01, 31/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
22263,"01, 31/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
22264,"01, 31/12/25",GG_L3_WB_AHU,WB-AHU,23170.95
22265,"01, 31/12/25",GG_L4_WB_AHU,WB-AHU,32954.88
22271,"01, 31/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63851.59
22275,"01, 31/12/25",GG_L6_WB_AHU,WB-AHU,22406.72
22282,"01, 31/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37168.8
22283,"01, 31/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29894.1
22285,"01, 31/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,
22288,"01, 31/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20741.14
22292,"01, 31/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
22293,"01, 31/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40965.69
22295,"01, 31/12/25",GG_L2_R Panel-SDP PP,R Panel,138708.05
22296,"01, 31/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,326477.91
22297,"01, 31/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143192.14
22298,"01, 31/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63913.94
22301,"01, 31/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91795.29
22313,"02, 31/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
22314,"02, 31/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39535.28
22316,"02, 31/12/25",GG_L5_WB_AHU,WB-AHU,21018.1
22317,"02, 31/12/25",GG_L4_WT_AHU,WT-AHU,25605.72
22318,"02, 31/12/25",GG_L3_WT_AHU,WT-AHU,23487.32
