No,Date Time,Device Name,Location,Energy Consumption (kWh)
26120,"13, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82023.34
26134,"14, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18266.71
26135,"14, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36108.48
26137,"14, 19/11/25",GG_L5_WB_AHU,WB-AHU,19330.59
26138,"14, 19/11/25",GG_L4_WT_AHU,WT-AHU,23624.98
26139,"14, 19/11/25",GG_L3_WT_AHU,WT-AHU,21590.22
26140,"14, 19/11/25",GG_L3_WB_AHU,WB-AHU,21136.67
26141,"14, 19/11/25",GG_L4_WB_AHU,WB-AHU,30540.56
26147,"14, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58820.94
26150,"14, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26152,"14, 19/11/25",GG_L6_WB_AHU,WB-AHU,20578.78
26159,"14, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34217.54
26160,"14, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27333.65
26162,"14, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338213.45
26165,"14, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18912.85
26169,"14, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42155
26170,"14, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37250.28
26172,"14, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125059.91
26173,"14, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,291894.88
26174,"14, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,130887.84
26175,"14, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59044.34
26178,"14, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82040.12
26192,"15, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18271.99
26193,"15, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36121.62
26195,"15, 19/11/25",GG_L5_WB_AHU,WB-AHU,19335.25
26196,"15, 19/11/25",GG_L4_WT_AHU,WT-AHU,23631.94
26197,"15, 19/11/25",GG_L3_WT_AHU,WT-AHU,21596.41
26198,"15, 19/11/25",GG_L3_WB_AHU,WB-AHU,21143.98
26199,"15, 19/11/25",GG_L4_WB_AHU,WB-AHU,30546.73
26204,"15, 19/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
26206,"15, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58828.77
26208,"15, 19/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
26210,"15, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26212,"15, 19/11/25",GG_L6_WB_AHU,WB-AHU,20582.68
26219,"15, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34225.89
26220,"15, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27339.96
26222,"15, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338220.73
26225,"15, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18915.62
26229,"15, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42157.28
26230,"15, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37257.61
26232,"15, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125076.55
26234,"15, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,291924.69
26235,"15, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,130902.33
26236,"15, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59057.91
26239,"15, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82055.98
26253,"16, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18276.67
26254,"16, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36131.47
26256,"16, 19/11/25",GG_L5_WB_AHU,WB-AHU,19341.28
26257,"16, 19/11/25",GG_L4_WT_AHU,WT-AHU,23640.31
26258,"16, 19/11/25",GG_L3_WT_AHU,WT-AHU,21603.7
26259,"16, 19/11/25",GG_L3_WB_AHU,WB-AHU,21150.92
26260,"16, 19/11/25",GG_L4_WB_AHU,WB-AHU,30555.24
26265,"16, 19/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,212365.14
26267,"16, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58838.15
26269,"16, 19/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
26271,"16, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26273,"16, 19/11/25",GG_L6_WB_AHU,WB-AHU,20590.3
26280,"16, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34233.02
26281,"16, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27346.17
26283,"16, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338230.84
26287,"16, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18918.38
26292,"16, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42162.44
26293,"16, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37270.12
26295,"16, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125092.22
26297,"16, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,291953.03
26298,"16, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,130918.07
26299,"16, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59075.5
26302,"16, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82075.8
26316,"17, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18280.24
26317,"17, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36138.9
26319,"17, 19/11/25",GG_L5_WB_AHU,WB-AHU,19345.48
26320,"17, 19/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26321,"17, 19/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26322,"17, 19/11/25",GG_L3_WB_AHU,WB-AHU,21155.85
26323,"17, 19/11/25",GG_L4_WB_AHU,WB-AHU,30560.19
26329,"17, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58845.37
26332,"17, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26334,"17, 19/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26341,"17, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34238.99
26342,"17, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27351.3
26344,"17, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338244.66
26347,"17, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18921.16
26351,"17, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42165.94
26352,"17, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37276.02
26354,"17, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125108.96
26355,"17, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,
26356,"17, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,130931.59
26357,"17, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59080.26
26360,"17, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82087.32
26374,"18, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26375,"18, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36140.2
26377,"18, 19/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26378,"18, 19/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26379,"18, 19/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26380,"18, 19/11/25",GG_L3_WB_AHU,WB-AHU,21156.97
26381,"18, 19/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26386,"18, 19/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,212377.42
26388,"18, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58852.79
26390,"18, 19/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,157353.06
26392,"18, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26394,"18, 19/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26401,"18, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34243.75
26402,"18, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27354.99
26404,"18, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338271.16
26407,"18, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18924
26411,"18, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42169.76
26412,"18, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37281.45
26414,"18, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125125.03
26416,"18, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,292030.91
26417,"18, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,130947.83
26418,"18, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59086.68
26421,"18, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82097.78
26435,"19, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26436,"19, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
26438,"19, 19/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26439,"19, 19/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26440,"19, 19/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26441,"19, 19/11/25",GG_L3_WB_AHU,WB-AHU,21157.04
26442,"19, 19/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26447,"19, 19/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,212408.48
26449,"19, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58862.8
26451,"19, 19/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,157397.06
26453,"19, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18541.92
26455,"19, 19/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26462,"19, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34247.61
26463,"19, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27358.22
26465,"19, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338315.48
26468,"19, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18926.46
26472,"19, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42173.72
26473,"19, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37285.94
26475,"19, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125142.09
26477,"19, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,292067.62
26478,"19, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,130960.81
26479,"19, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59092.08
26482,"19, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82107.83
26495,"20, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26496,"20, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
26498,"20, 19/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26499,"20, 19/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26500,"20, 19/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26501,"20, 19/11/25",GG_L3_WB_AHU,WB-AHU,21157.08
26502,"20, 19/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26508,"20, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58867.94
26511,"20, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26513,"20, 19/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26520,"20, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34251.44
26521,"20, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27361.13
26523,"20, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338360.78
26526,"20, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18929.42
26530,"20, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42176.77
26531,"20, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37289.73
26533,"20, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125160.13
26534,"20, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,292087.42
26535,"20, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,130975.68
26536,"20, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59097.72
26539,"20, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82123.45
26552,"21, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26553,"21, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
26555,"21, 19/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26556,"21, 19/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26557,"21, 19/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26558,"21, 19/11/25",GG_L3_WB_AHU,WB-AHU,21157.12
26559,"21, 19/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26564,"21, 19/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
26566,"21, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58873.76
26568,"21, 19/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,157432.45
26570,"21, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26572,"21, 19/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26579,"21, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34252.55
26580,"21, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27363.61
26582,"21, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338386.48
26585,"21, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18931.88
26589,"21, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42180.58
26590,"21, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37292.14
26592,"21, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125175.62
26594,"21, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,
26595,"21, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,130989.01
26596,"21, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59098.92
26599,"21, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82132.18
26613,"22, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26614,"22, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36140.2
26616,"22, 19/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26617,"22, 19/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26618,"22, 19/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26619,"22, 19/11/25",GG_L3_WB_AHU,WB-AHU,21157.18
26620,"22, 19/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26625,"22, 19/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,212458.36
26627,"22, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58878.35
26629,"22, 19/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
26631,"22, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26633,"22, 19/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26640,"22, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34254.5
26641,"22, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27365.88
26643,"22, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338444.7
26647,"22, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18934.75
26652,"22, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42184.4
26653,"22, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37294.52
26655,"22, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125195.22
26657,"22, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,292163.72
26658,"22, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,131000.26
26659,"22, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59099.6
26662,"22, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82140.14
26674,"23, 19/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26675,"23, 19/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36140.2
26677,"23, 19/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26678,"23, 19/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26679,"23, 19/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26680,"23, 19/11/25",GG_L3_WB_AHU,WB-AHU,21157.2
26681,"23, 19/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26687,"23, 19/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58882.78
26690,"23, 19/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
26692,"23, 19/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26699,"23, 19/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34256.02
26700,"23, 19/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27367.34
26702,"23, 19/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338488.16
26705,"23, 19/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18936.83
26709,"23, 19/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42186.83
26710,"23, 19/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37296.97
26712,"23, 19/11/25",GG_L2_R Panel-SDP PP,R Panel,125206.88
26713,"23, 19/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,292192
26714,"23, 19/11/25",GG_L2_R Panel-SDP DB LED,R Panel,131015.52
26715,"23, 19/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59100.26
26718,"23, 19/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82144.62
26731,"00, 20/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26732,"00, 20/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
26734,"00, 20/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26735,"00, 20/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26736,"00, 20/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26737,"00, 20/11/25",GG_L3_WB_AHU,WB-AHU,21157.27
26738,"00, 20/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26744,"00, 20/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58887.06
26746,"00, 20/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
26748,"00, 20/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18541.92
26750,"00, 20/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26757,"00, 20/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34258.3
26758,"00, 20/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27368.42
26760,"00, 20/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338526.66
26763,"00, 20/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18937.92
26767,"00, 20/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42191.7
26768,"00, 20/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37299.28
26770,"00, 20/11/25",GG_L2_R Panel-SDP PP,R Panel,125215.41
26772,"00, 20/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,
26773,"00, 20/11/25",GG_L2_R Panel-SDP DB LED,R Panel,131026.58
26774,"00, 20/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59100.86
26777,"00, 20/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82153.74
26790,"01, 20/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26791,"01, 20/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36140.2
26793,"01, 20/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26794,"01, 20/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26795,"01, 20/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26796,"01, 20/11/25",GG_L3_WB_AHU,WB-AHU,21157.32
26797,"01, 20/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26802,"01, 20/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
26804,"01, 20/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58890.73
26806,"01, 20/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,157508.55
26808,"01, 20/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18541.92
26810,"01, 20/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26817,"01, 20/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34259.06
26818,"01, 20/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27369.31
26820,"01, 20/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338564.56
26823,"01, 20/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18938.79
26827,"01, 20/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42195.21
26828,"01, 20/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37301.47
26830,"01, 20/11/25",GG_L2_R Panel-SDP PP,R Panel,125218.32
26832,"01, 20/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,292267.81
26833,"01, 20/11/25",GG_L2_R Panel-SDP DB LED,R Panel,131038.13
26834,"01, 20/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59101.75
26837,"01, 20/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82158.8
26850,"02, 20/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26851,"02, 20/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36140.2
26853,"02, 20/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26854,"02, 20/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26855,"02, 20/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26856,"02, 20/11/25",GG_L3_WB_AHU,WB-AHU,21157.38
26857,"02, 20/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26863,"02, 20/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58893
26866,"02, 20/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18541.92
26868,"02, 20/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26875,"02, 20/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34260.36
26876,"02, 20/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27370.27
26878,"02, 20/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338604.69
26881,"02, 20/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18939.71
26885,"02, 20/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42198.85
26886,"02, 20/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37304.04
26888,"02, 20/11/25",GG_L2_R Panel-SDP PP,R Panel,125223.28
26889,"02, 20/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,292280.67
26890,"02, 20/11/25",GG_L2_R Panel-SDP DB LED,R Panel,131048.78
26891,"02, 20/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59102.58
26894,"02, 20/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82164.82
26907,"03, 20/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26908,"03, 20/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
26910,"03, 20/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26911,"03, 20/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26912,"03, 20/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26913,"03, 20/11/25",GG_L3_WB_AHU,WB-AHU,21157.44
26914,"03, 20/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26919,"03, 20/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
26921,"03, 20/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58897.95
26923,"03, 20/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,157536.19
26925,"03, 20/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18541.92
26927,"03, 20/11/25",GG_L6_WB_AHU,WB-AHU,20592.96
26934,"03, 20/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34262.24
26935,"03, 20/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27371.26
26937,"03, 20/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,338645.88
26940,"03, 20/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,18940.58
26944,"03, 20/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42202.63
26945,"03, 20/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37305.54
26947,"03, 20/11/25",GG_L2_R Panel-SDP PP,R Panel,125228.57
26949,"03, 20/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,292320.52
26950,"03, 20/11/25",GG_L2_R Panel-SDP DB LED,R Panel,131062.82
26951,"03, 20/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59103.27
26954,"03, 20/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,82170.42
26967,"04, 20/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18281.14
26968,"04, 20/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
26970,"04, 20/11/25",GG_L5_WB_AHU,WB-AHU,19345.64
26971,"04, 20/11/25",GG_L4_WT_AHU,WT-AHU,23642.58
26972,"04, 20/11/25",GG_L3_WT_AHU,WT-AHU,21605.82
26973,"04, 20/11/25",GG_L3_WB_AHU,WB-AHU,21157.47
26974,"04, 20/11/25",GG_L4_WB_AHU,WB-AHU,30561.18
26979,"04, 20/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,212569.28
26981,"04, 20/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,58899.95
